id,userName,score,date,thumbsUp,replyDate,version,text,replyText,url
"4b8562d7-b3f6-4532-8939-1323d41226bc","Ashim Nath","1","2026-05-22T13:56:09.847Z","0",,"1.434.9","It generate video very well but i can't download it.It show failed to download media. so",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=4b8562d7-b3f6-4532-8939-1323d41226bc"
"748d027e-898e-4915-8953-19fceb0f1a93","Lakshmaam","5","2026-05-22T13:55:18.914Z","1",,"1.434.9","now the app is ready to go",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=748d027e-898e-4915-8953-19fceb0f1a93"
"9d767818-afa0-4556-a46e-7c5e8cebf135","K R","1","2026-05-22T12:21:36.616Z","0",,,"suck after update. video generator stuck. always ruined the prompt",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=9d767818-afa0-4556-a46e-7c5e8cebf135"
"7146db00-6e56-4476-934a-a050d34aa7c1","Alex Villareal","1","2026-05-22T09:57:50.980Z","0",,"1.434.9","worse than grok",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=7146db00-6e56-4476-934a-a050d34aa7c1"
"c35691fe-8b29-4771-b404-9e721f9bd6e0","ibad khan","1","2026-05-22T08:26:34.721Z","0",,"1.434.9","Hey This App Is Not Generating Video After The Update It constantly Saying Queued And Not Generating The Video Using Credits And Not Generating.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=c35691fe-8b29-4771-b404-9e721f9bd6e0"
"e84e8bd1-f354-4e47-bffc-ae4dbd0c02b6","abdelrahman magdy","5","2026-05-22T08:19:37.642Z","0",,"1.434.9","يوجد بعض المشاكل في بداية تحريك الفيديو لكن لا بأس",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=e84e8bd1-f354-4e47-bffc-ae4dbd0c02b6"
"56f80906-d956-4544-911e-aa3f164471ca","Joy Rup","5","2026-05-22T07:42:50.929Z","1",,"1.434.9","I have been using Google Flow on the browser for a long time, but today, having the app has made my work easier. This application is very good for creating videos and although it is free and not unlimited, it can be done with a little work every day.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=56f80906-d956-4544-911e-aa3f164471ca"
"b812bf8b-98e4-4fe3-a61e-3019c5f14c3e","Irfan Khan","5","2026-05-22T07:31:48.329Z","0",,"1.434.9","very good👍",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=b812bf8b-98e4-4fe3-a61e-3019c5f14c3e"
"f7ba7cc0-869e-4488-95e1-ac4b93e51f28","Zawadi Akineza","5","2026-05-22T07:28:25.838Z","0",,,"Great ❤️🔥👏",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=f7ba7cc0-869e-4488-95e1-ac4b93e51f28"
"cf5e0c4c-0e77-4228-872f-383d8b6d9d19","sakshi pote","1","2026-05-22T07:18:12.918Z","1",,"1.434.9","this app is not worth a penny. I brought a subscription of 399 thinking I would finally be able to make video using ai. I was so happy, so much. I didn't knew about the credits and all. the app never mentioned it, not even while the payment. and suddenly the credits ended and I couldn't make anything anymore. I lost my 400 for nothing. I am so disappointed and so angry. atleast they should give the subscriber a month free to make however much videos they want. even if they reduce alittle quality",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=cf5e0c4c-0e77-4228-872f-383d8b6d9d19"
"efeb13f4-da8e-4bb1-b85e-faeb457d7ec2","Muhammad Danish Khan","1","2026-05-22T07:12:06.240Z","0",,"1.434.9","video load failed unable to play any video.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=efeb13f4-da8e-4bb1-b85e-faeb457d7ec2"
"9d72de59-2792-44fc-90c1-d26f3ceab6bc","Karim Rafat","5","2026-05-22T06:32:30.310Z","0",,"1.434.9","very nice 🙂👍🏼",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=9d72de59-2792-44fc-90c1-d26f3ceab6bc"
"4a6b0990-061c-4e00-aa8c-29be3827d866","Paul Jones","1","2026-05-22T04:02:17.775Z","1",,"1.434.9","almost unusable, this app takes forever to load, is cumbersome to use and crashes anytime you try to do anything. needs a lot of work, very disappointing",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=4a6b0990-061c-4e00-aa8c-29be3827d866"
"ba91cf2c-3c50-4ab6-b744-ea772361550f","Shubhra Debnath","2","2026-05-22T04:01:51.997Z","0",,"1.434.9","there is no option to upscale the video and download also favourite option is not there maximum time fail to generate media.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=ba91cf2c-3c50-4ab6-b744-ea772361550f"
"4127f47c-dfb8-4851-a43d-93499d63a32d","Brilliane Balcarse","4","2026-05-22T02:43:55.879Z","2",,"1.434.9","Hello Google Flow Team, I would like to report an issue with the image-to-video feature in the beta app. When I upload a picture and generate a video, the final result often changes the original character too much. The face, body, clothes, style, or overall appearance sometimes become completely different from the uploaded image. The main problem is character consistency and image preservation. The generated video should stay closer to the original uploaded photo.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=4127f47c-dfb8-4851-a43d-93499d63a32d"
"b56ec38b-37a0-4cec-9231-eb71914512bc","Nick Fonseca","1","2026-05-22T01:32:32.321Z","1",,"1.434.9","Terrible. Just terrible. You'll burn through your credits, while it spits out slop, ignores every instruction you provide to try and correct the issues, and just hallucinate like 1st generation AI vids.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=b56ec38b-37a0-4cec-9231-eb71914512bc"
"b7794730-a61d-4a2f-85c6-cd3e7d31b629","Clinton Oragwu","2","2026-05-22T01:24:22.521Z","1",,"1.434.9","The app version corrupted my collections in my project, now I can't font them on the web version",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=b7794730-a61d-4a2f-85c6-cd3e7d31b629"
"1701c62c-72fe-41a5-be83-a7c6b3b021c7","Mohamed Abbas","5","2026-05-22T00:48:20.122Z","0",,"1.434.9","amazing 😍",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=1701c62c-72fe-41a5-be83-a7c6b3b021c7"
"54034685-5274-463f-a1cb-9c98d9279f04","casabie omar","1","2026-05-21T22:22:15.340Z","0",,,"ang pangit ng apps na ito, simple prompt lang hindi pa magaya.. mas ok pa ang website nila kay sa apps na ito😒",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=54034685-5274-463f-a1cb-9c98d9279f04"
"19620e52-237b-423c-9421-651263117d5f","ASHA RAM","5","2026-05-21T22:00:57.505Z","0",,"1.434.9","the best",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=19620e52-237b-423c-9421-651263117d5f"
"2f1d3c11-7a19-40d2-addb-40111434be3f","Eyad Alghandour","5","2026-05-21T20:09:01.730Z","0",,,"is really good 👍 I love you google ❤️",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=2f1d3c11-7a19-40d2-addb-40111434be3f"
"e7ccb914-5b7a-4af3-87e9-c848c82fb9cd","david dany","5","2026-05-21T19:49:11.901Z","0",,"1.434.9","unbelievable 🔥",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=e7ccb914-5b7a-4af3-87e9-c848c82fb9cd"
"1357b7e1-4de0-453c-bb32-3ac20e78b3b6","Ben moussa Haitham","5","2026-05-21T19:28:57.214Z","0",,,"Great app",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=1357b7e1-4de0-453c-bb32-3ac20e78b3b6"
"d8688a9a-c949-4e5e-8a54-31342f14780c","DEEP MALO","1","2026-05-21T18:56:57.666Z","0",,,"thik thak kam nahi karta",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=d8688a9a-c949-4e5e-8a54-31342f14780c"
"0f6770c4-7444-44ec-9049-33f712940cee","Pravin Roy","1","2026-05-21T17:26:13.164Z","1",,"1.434.9","The latest update completely ruined Google Flow AI. Before, it was simple, smooth, and perfect for creators. The “What happen next” feature made long videos seamless and cinematic. Image-to-video was easy and beginner-friendly. Now the UI is confusing, messy, and frustrating. Even downloading often fails. Please properly review this update and bring back the old interface and workflow. The previous version was far better and much more creator-friendly.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=0f6770c4-7444-44ec-9049-33f712940cee"
"2292ea7c-eaca-40c0-9204-0df366ac5f15","Hakeem Khan","1","2026-05-21T17:22:04.861Z","0",,"1.434.9","The UI of this app is messy, hard to use and needs major ergonomic overhaul.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=2292ea7c-eaca-40c0-9204-0df366ac5f15"
"156fe661-44d8-4f64-9504-856d7bcfaedb","Bira Kishore Choudhury","5","2026-05-21T15:57:48.198Z","1",,"1.434.9","By far google is leaving all ai models behind with its Gemini. This one strengthens google's ai tool ecosystem further. Keep growing google.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=156fe661-44d8-4f64-9504-856d7bcfaedb"
"a38474ab-fa00-49d0-a581-654113c6675e","Mohd Obaid Hanfi","1","2026-05-21T14:22:13.638Z","0",,"1.434.9","absolutely disgusting because it is worst in case you are old user",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=a38474ab-fa00-49d0-a581-654113c6675e"
"0677a4da-92f6-4b67-9648-83d7ff7a1c28","Santhosh Kumar P","1","2026-05-21T10:45:03.483Z","0",,,"Uninstalled it and downgraded 👎 the Pro subscription plan since the monthly AI 🤖 credits are removed permanently.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=0677a4da-92f6-4b67-9648-83d7ff7a1c28"
"50558365-b7f9-492b-b9a7-86f19e8cdb42","Nadeeshan Liyanage","1","2026-05-21T10:35:36.500Z","1",,"1.434.9","👎 👎👎“The previous version was much better in terms of quality, smoothness, and output accuracy. After the recent updates, the results feel inconsistent and the overall performance seems worse. Compared to before, the current experience is quite disappointing.”👎👎👎👎👎",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=50558365-b7f9-492b-b9a7-86f19e8cdb42"
"878c4802-1d6c-4785-9842-e0c31cbf086b","Tony Joseph","1","2026-05-21T10:13:48.527Z","0",,"1.434.9","in website all working fine. but app worst",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=878c4802-1d6c-4785-9842-e0c31cbf086b"
"4c0b88a4-17cf-4b10-9538-0b8e2996ea47","Douglas Douglas","5","2026-05-21T09:50:17.890Z","1",,"1.434.9","can I rate it with more stars this app is really beautiful and amazing",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=4c0b88a4-17cf-4b10-9538-0b8e2996ea47"
"32b34f92-a106-4dee-b02a-914f07d8115d","Arash Mahmoodi","5","2026-05-21T09:29:23.514Z","1",,"1.434.9","hard to zoom in an image . you have to pinch in horizontally. plz make it easier android phone.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=32b34f92-a106-4dee-b02a-914f07d8115d"
"936ffbf7-7b2f-4660-9530-bb6be4c0ce38","Saba Aamir","5","2026-05-21T09:26:27.171Z","0",,"1.434.9","nice app",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=936ffbf7-7b2f-4660-9530-bb6be4c0ce38"
"4980d0ab-3758-402f-bca1-69f1993bf7e6","Ddd Sss","5","2026-05-21T09:18:44.855Z","0",,"1.434.9","nice 👍",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=4980d0ab-3758-402f-bca1-69f1993bf7e6"
"230ca4c5-d9f9-4e8c-980a-06c39b23118f","Subodh Ramteke","4","2026-05-21T08:51:17.550Z","0",,"1.434.9","Very good app , i love it",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=230ca4c5-d9f9-4e8c-980a-06c39b23118f"
"fb849070-7324-4964-a603-5c3f7ccbc3c9","Potts","1","2026-05-21T08:45:23.322Z","1",,"1.434.9","headache to use, keeps failing generations that FX does perfectly fine, ran out of uses after 3 attempts... don't even bother installing this.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=fb849070-7324-4964-a603-5c3f7ccbc3c9"
"0024e401-85c2-4d05-9b56-73baa29070ee","Amro Ibrahim","1","2026-05-21T08:34:15.540Z","1",,"1.434.9","used to be simple and great. The new design is terrible — confusing, messy, and much harder to use on both the website and app. The old design was far better.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=0024e401-85c2-4d05-9b56-73baa29070ee"
"c0f973a7-358f-4164-a469-111ea1a3cf85","مصطفى صباح","1","2026-05-21T08:28:03.684Z","0",,"1.434.9","first review one Star ⭐",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=c0f973a7-358f-4164-a469-111ea1a3cf85"
"e255d098-4849-44e7-839a-f2b2f7701eff","sardar Ji","4","2026-05-21T08:24:12.168Z","0",,"1.434.9","Best but download problem",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=e255d098-4849-44e7-839a-f2b2f7701eff"
"11bacde5-ef30-4775-adc9-59a72fb9474e","Sanjeev steven Silveri","4","2026-05-21T07:08:44.970Z","0",,"1.434.9","hey there ijust installed this app to use it but it just says it's not available in your area please do check out our area for its support a lots of users are present here",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=11bacde5-ef30-4775-adc9-59a72fb9474e"
"2df1d6c3-8a02-425f-8998-3f168f5404be","Teach Master short","4","2026-05-21T06:28:12.966Z","0",,,"best app",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=2df1d6c3-8a02-425f-8998-3f168f5404be"
"f4e800f1-f125-43d7-9e52-b812e0609188","Sk Emam Talukder","5","2026-05-21T05:29:00.812Z","0",,"1.434.9","very hot apps",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=f4e800f1-f125-43d7-9e52-b812e0609188"
"3de9eb7e-bdf1-4584-9d73-0bc270901daf","Vanesa Rossi","5","2026-05-21T05:23:28.401Z","0",,"1.434.9","primera reseña! el sistema funciona genial.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=3de9eb7e-bdf1-4584-9d73-0bc270901daf"
"dd25cf08-1f7f-40c3-99c2-43e1e779ca5f","Bindersh Kumar","5","2026-05-21T04:34:15.379Z","0",,,"Bad update old update is best",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=dd25cf08-1f7f-40c3-99c2-43e1e779ca5f"
"7a397cfa-21db-47df-8239-84eac964abc1","Reply This","1","2026-05-21T02:27:57.966Z","0",,,"This app is useless. The image quality is poor. And it can't generate videos properly.""",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=7a397cfa-21db-47df-8239-84eac964abc1"
"ccfa8674-10a4-4fcb-912b-f06a7e30e2d0","Fahrurrozi Firdaus","3","2026-05-21T00:52:20.422Z","0",,"1.434.9","ampas generate video kaga bisa",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=ccfa8674-10a4-4fcb-912b-f06a7e30e2d0"
"1925e998-a284-4939-a166-5b310c621a37","Ifunanya Acholonu-Okoroafor","2","2026-05-20T22:32:05.627Z","2",,"1.434.9","I was waiting for this app, but so far, the rendering is poor. It doesn’t understand prompts, and generates videos completely different from the image. You finally included an 'Animate' feature. But you removed the Extend feature, a very key feature which helps to seemlessly blend clips together. Kindly replace it. Also, please add and activate the other features like Remove and Insert, which were not working in the Flow page.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=1925e998-a284-4939-a166-5b310c621a37"
"8de9be96-cf51-4702-b70b-cf1b979817b3","Sony Sidhu","4","2026-05-20T20:10:14.319Z","0",,"1.434.9","carry on google",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=8de9be96-cf51-4702-b70b-cf1b979817b3"
"206fcf6a-ce26-4486-8028-7e1147b50dae","nameFirst nameLast","1","2026-05-20T19:22:23.946Z","0",,,"why show in the Play Store if not available in my region",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=206fcf6a-ce26-4486-8028-7e1147b50dae"
"4a2d76d6-2e46-4898-b483-aa45b220e610","Tiger Lin","2","2026-05-20T18:59:38.567Z","1",,,"Google Flow currently only supports a 1K photo generator, which feels far less practical than working on a desktop. When trying to generate front, back, side, or top-down views from an original image, the system often produces completely unrelated results. I attempted multiple times, but the outputs consistently failed. Since the 5/19/2026 update, the performance has become even worse to the point that the feature is essentially unusable.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=4a2d76d6-2e46-4898-b483-aa45b220e610"
"bcfa266c-1439-4a80-9062-6a8688ca56df","ITX FAISAL YT","5","2026-05-20T18:52:17.253Z","1",,"1.434.9","Best For Content creator's",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=bcfa266c-1439-4a80-9062-6a8688ca56df"
"d0d40b2d-250d-49a4-afff-2dfacfc1e803","Brodie Stevens","5","2026-05-20T18:23:12.846Z","2",,"1.434.9","The Flow Beta is a fun way to create AI images and create videos.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=d0d40b2d-250d-49a4-afff-2dfacfc1e803"
"b63cb263-07f5-4448-a70d-a3e8ef732ff5","Luqman ATISH","5","2026-05-20T17:56:33.302Z","2",,,"Thrilled to be one of the very first to review the official Google Flow AI app! We have been eagerly waiting for this mobile launch. It’s a total game-changer for productivity and creative workflows on the go. A massive thank you and a warm welcome to the Google team for delivering exactly what we needed!"" Luqman Atish From Pakistan",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=b63cb263-07f5-4448-a70d-a3e8ef732ff5"
"5e338209-4e76-4d0c-8990-7f38f1a8a937","Sayvon Rogers","3","2026-05-20T17:56:23.368Z","1",,"1.434.9","Y'all could have left this on the google website, half of the images that I get is blurry.And really don't generate everything that you actually asking for most times it's a lot of violations where you just try to generate something simple",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=5e338209-4e76-4d0c-8990-7f38f1a8a937"
"02f621f4-7b83-441d-ac99-2e4432325f32","NJ NODI","5","2026-05-20T17:50:31.752Z","0",,"1.434.9","nice apps thank you sir",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=02f621f4-7b83-441d-ac99-2e4432325f32"
"2094c5c9-cb43-4eed-a329-bdca4898f1b0","nikunja roy","1","2026-05-20T17:32:36.639Z","0",,"1.434.9","because it was not available in India what it was not right right",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=2094c5c9-cb43-4eed-a329-bdca4898f1b0"
"808caa7c-4369-427e-97c7-3565384c5fdc","Noor Md","3","2026-05-20T17:30:16.693Z","0",,"1.434.9","Unable to download showing unable to download",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=808caa7c-4369-427e-97c7-3565384c5fdc"
"f370cd23-5b71-408d-a148-52ad2fa711d3","Anshu Kumari","1","2026-05-20T17:01:37.723Z","2",,"1.434.9","2 days before the google flow web is going very very well but now it is not making proper video like it change vides background , not animate properly , it also chnage the theam of video ..... not going good.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=f370cd23-5b71-408d-a148-52ad2fa711d3"
"88b4a179-80bf-45af-9bb1-24cb6a14360a","Aakash Duba","5","2026-05-20T16:21:47.963Z","0",,,"best app from our Google",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=88b4a179-80bf-45af-9bb1-24cb6a14360a"
"aa313e1b-f2ed-4694-9efb-aea055bb0369","Puppy Ai12","5","2026-05-20T15:48:12.349Z","0",,,"Nice Flow 3.5 working 🥰",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=aa313e1b-f2ed-4694-9efb-aea055bb0369"
"d64721f0-287b-4421-a535-9df1de4d8513","OTHMAN T","5","2026-05-20T15:41:26.768Z","0",,"1.434.9","Very good experience!",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=d64721f0-287b-4421-a535-9df1de4d8513"
"969dded6-4683-4ad8-84ae-7b584179c749","VIJAY “ᎳᎪᏒᏒᎥᎾᏒ”","5","2026-05-20T14:50:25.411Z","0",,"1.434.9","I am the first user and downloader of this app. 🫪",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=969dded6-4683-4ad8-84ae-7b584179c749"
"629e9ad6-eefc-44cd-9da9-629ffb53294b","Lazarus David","3","2026-05-20T14:43:57.360Z","1",,"1.434.9","I actually used it to edit my friend's birthday photo yesterday. Reaching today, the app keeps crashing after uploading the documents I'll use, and @(ing) them for clarity so it'll create the flier i want. Also I noticed it stated 'flow isn't available in my region yet'. I had to log out and in again before it started working. I just started Ai contents creating, I'm Nigerian 🇳🇬 ,subbed for gemini pro and that's the same subscription I'm using on flow.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=629e9ad6-eefc-44cd-9da9-629ffb53294b"
"c9576fbe-21f7-46f0-9a7a-e2b578e9db90","Sujit Kumar","1","2026-05-20T14:19:31.410Z","0",,,"This is very slow to working compair to other ai apps 😮‍💨",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=c9576fbe-21f7-46f0-9a7a-e2b578e9db90"
"6f26333b-afdf-420d-908c-a502b87a804d","Mary Grace Hije","1","2026-05-20T14:16:01.162Z","1",,,"Is not good. the character is not consistent, once i input in the image to Video, it was different. Waste my time",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=6f26333b-afdf-420d-908c-a502b87a804d"
"411b5a77-5d75-4e57-8422-42a0b1067bbb","Ayush yaduvanshi","1","2026-05-20T13:26:42.568Z","0",,,"good app..",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=411b5a77-5d75-4e57-8422-42a0b1067bbb"
"3a9efc8f-b6f0-40b8-8e54-898f75c795fa","Ai Intelligence","5","2026-05-20T13:24:22.696Z","1",,"1.434.9","Google Flow Beta is an amazing AI creative app with a clean and user-friendly interface. The AI generates impressive visuals and cinematic content quickly and accurately from simple prompts. It is fast, smooth, and very useful for creators, designers, and content makers. Although there are a few minor bugs because it is still in beta, the overall experience is excellent. Google has huge potential with this app, and future updates could make it one of the best AI creative tools available.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=3a9efc8f-b6f0-40b8-8e54-898f75c795fa"
"8a533f41-9fe1-4f97-8916-da3c536adc20","Willie Clark","3","2026-05-20T12:05:07.863Z","0",,,"Great app, but woeful selection of image ratios",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=8a533f41-9fe1-4f97-8916-da3c536adc20"
"308f4e38-897e-44ca-b713-8f3ab1006f01","Aship Tamang","4","2026-05-20T11:31:59.391Z","0",,"1.434.9","the app is good but there is a problem, I don't find video extend option if you solve this the app will be best",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=308f4e38-897e-44ca-b713-8f3ab1006f01"
"8e5ca9c6-4f16-477f-8a54-fe55749de16b","Kch 11","4","2026-05-20T11:24:15.106Z","1",,"1.434.9","please add a video and image upscaling option.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=8e5ca9c6-4f16-477f-8a54-fe55749de16b"
"aa55143c-7a8c-4cc1-bf76-d5833ca51ef0","Rajkumar Sisodiya","5","2026-05-20T11:11:57.600Z","1",,"1.434.9","please solve the problem Solve this problem, no image or video is downloading and the video is not playing even after generation.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=aa55143c-7a8c-4cc1-bf76-d5833ca51ef0"
"7c5f54e3-18bb-42c9-b229-1f01f5c76ade","Sa KyawMinTun","5","2026-05-20T10:58:46.308Z","0",,"1.434.9","good",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=7c5f54e3-18bb-42c9-b229-1f01f5c76ade"
"c5c92a3e-963a-45a0-bc8c-9a69917ae1bd","Sunrise Pohtam","5","2026-05-20T10:53:23.943Z","2",,"1.434.9","Good. Must try this newest useful app from Google",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=c5c92a3e-963a-45a0-bc8c-9a69917ae1bd"
"28a1600b-105d-461f-be26-c21b04306685","shoaib ansari","4","2026-05-20T10:40:59.201Z","2",,"1.434.9","Promising tool, but needs refinement ""Google Flow has a lot of potential for streamlining workflows, and I appreciate the clean interface. The integration capabilities are quite smooth, which makes it easy to set up basic tasks. However, I’ve noticed some latency issues during complex operations, and it can be a bit overwhelming for new users to navigate the advanced settings. It’s a good start, but I’m looking forward to more stability and perhaps some more intuitive tutorials in the upcoming!",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=28a1600b-105d-461f-be26-c21b04306685"
"e8f3d3e0-37ea-4389-b39b-2db1481236a7","Ryan George","5","2026-05-20T10:28:14.498Z","1",,"1.434.9","It created really good ai videos",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=e8f3d3e0-37ea-4389-b39b-2db1481236a7"
"e70ce124-8ea7-461f-b58e-f1117ada29cf","Fahim Uk","5","2026-05-20T10:21:27.465Z","0",,,"flow is the best app for generating videos",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=e70ce124-8ea7-461f-b58e-f1117ada29cf"
"865d1a38-51aa-4ce1-bdb2-d4ad5d813922","Vani Hegde","5","2026-05-20T10:10:24.624Z","1",,"1.434.9","helpful and useful",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=865d1a38-51aa-4ce1-bdb2-d4ad5d813922"
"19b514fa-49af-46cd-9f58-34ec7edaf187","SHAKIL AHMED","5","2026-05-20T09:49:22.133Z","0",,,"good performance",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=19b514fa-49af-46cd-9f58-34ec7edaf187"
"4558aeb9-2b47-4645-94fe-e7a8ddbb3cad","Vaghani Krushnam","2","2026-05-20T09:32:08.908Z","0",,,"the result are well but it's too much time taking and u have upload every single picture u want to edit it looks so boring and time taking",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=4558aeb9-2b47-4645-94fe-e7a8ddbb3cad"
"8855ddbe-772e-40ac-bdee-8919d0c15f19","Rab Nawaz","1","2026-05-20T09:20:33.702Z","3",,"1.434.9","The picture we upload to make a video does not turn into a video. Instead, it creates a video using some other picture that we never even attached.",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=8855ddbe-772e-40ac-bdee-8919d0c15f19"
"81483991-c2ba-4093-a6c4-0f59e4a97d1b","Carlos Sanchez","5","2026-05-20T09:19:32.517Z","1",,"1.434.9","This is awesome I put a pretty detailed prompt for a video and wow I was very impressed",,"https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=81483991-c2ba-4093-a6c4-0f59e4a97d1b"
